job_id,job_title,salary_usd,salary_currency,company_location,employee_residence,remote_ratio,required_skills,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,job_title_num,industry_num,company_location_num,employee_residence_num,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,employment_type_CT,employment_type_FL,employment_type_FT,employment_type_PT,company_size_L,company_size_M,company_size_S,education_required_Associate,education_required_Bachelor,education_required_Master,education_required_PhD,skill_python,skill_sql,skill_tensorflow,skill_kubernetes,skill_scala,skill_pytorch,skill_linux,skill_git,skill_java,skill_gcp
AI12379,AI Software Engineer,84567,USD,Denmark,Denmark,50,"PyTorch, Spark, Scala, TensorFlow, Mathematics",3,Finance,2024-02-27,2024-05-06,1547,5.5,Cloud AI Solutions,4,4,4,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
AI12380,Data Engineer,162326,USD,Switzerland,Switzerland,100,"TensorFlow, SQL, Scala, Hadoop, Linux",5,Finance,2024-01-27,2024-03-27,1333,8.7,Neural Networks Co,9,4,17,17,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0
AI12381,AI Research Scientist,121218,USD,Finland,Finland,0,"SQL, TensorFlow, Java, Linux",10,Energy,2024-01-27,2024-02-14,873,5.9,TechCorp Inc,3,3,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
AI12382,Deep Learning Engineer,128257,USD,Singapore,Singapore,0,"SQL, Docker, NLP, Spark",2,Real Estate,2024-03-13,2024-05-11,1233,6.8,DataVision Ltd,11,10,14,14,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AI12383,Autonomous Systems Engineer,90196,USD,Ireland,Ireland,100,"Scala, Python, Deep Learning, Azure",8,Government,2025-03-01,2025-03-24,1620,6.2,Smart Analytics,6,6,9,9,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
AI12384,Research Scientist,244181,USD,Denmark,Finland,0,"Hadoop, MLOps, Data Visualization, Docker",11,Finance,2024-08-18,2024-09-19,956,5.9,TechCorp Inc,18,4,4,5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI12385,Robotics Engineer,144454,USD,United States,United States,100,"Statistics, Scala, Azure, Kubernetes",10,Telecommunications,2024-07-07,2024-08-06,2209,9.9,Predictive Systems,19,13,19,19,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
AI12386,Machine Learning Researcher,75530,USD,Austria,France,0,"R, MLOps, Docker, Java, SQL",7,Manufacturing,2025-03-28,2025-06-01,1752,9.8,DataVision Ltd,15,8,1,6,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
AI12387,Machine Learning Engineer,159777,USD,Denmark,Denmark,100,"Python, GCP, AWS",4,Gaming,2024-01-31,2024-02-25,823,5.2,Cloud AI Solutions,14,5,4,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
AI12388,Data Analyst,174465,EUR,France,France,0,"Linux, Computer Vision, Mathematics",16,Media,2024-08-22,2024-10-03,626,5.5,Machine Intelligence Group,8,9,6,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AI12389,Deep Learning Engineer,59864,EUR,France,France,0,"R, Kubernetes, Tableau",1,Real Estate,2025-02-18,2025-05-02,2424,6.9,Predictive Systems,11,10,6,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
AI12390,Robotics Engineer,83241,EUR,Germany,Germany,100,"Python, AWS, Deep Learning",2,Technology,2024-03-08,2024-03-26,1972,9.2,Cloud AI Solutions,19,12,7,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AI12391,AI Specialist,195462,USD,India,Singapore,100,"MLOps, Git, Deep Learning, NLP",17,Energy,2024-10-05,2024-12-14,1205,5.4,Autonomous Tech,5,3,8,14,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AI12392,AI Research Scientist,104254,USD,China,China,50,"Computer Vision, Spark, Git, AWS, Java",7,Government,2024-09-16,2024-10-31,1930,9.6,Digital Transformation LLC,3,6,3,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
AI12393,Principal Data Scientist,62517,USD,South Korea,South Korea,100,"Data Visualization, Linux, PyTorch, Docker",3,Media,2024-08-09,2024-10-18,2329,5.1,Cloud AI Solutions,17,9,15,15,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
AI12394,Robotics Engineer,117167,USD,Switzerland,Switzerland,50,"Statistics, Spark, Linux, SQL",4,Education,2024-10-31,2024-12-31,1044,10.0,Autonomous Tech,19,2,17,17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
AI12395,NLP Engineer,206492,USD,United States,Denmark,0,"Spark, Tableau, R, Kubernetes, Scala",18,Education,2024-02-23,2024-04-18,1066,7.0,Neural Networks Co,16,2,19,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
AI12396,ML Ops Engineer,88307,EUR,France,Finland,0,"Java, Python, Linux, TensorFlow",3,Technology,2024-04-24,2024-06-07,512,8.7,Digital Transformation LLC,13,12,6,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
AI12397,Data Engineer,73105,USD,United States,United States,0,"Hadoop, NLP, Java, Kubernetes",0,Real Estate,2025-02-24,2025-04-29,1354,6.6,Cognitive Computing,9,10,19,19,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
AI12398,Machine Learning Researcher,120450,EUR,Germany,France,0,"GCP, Deep Learning, Scala",6,Gaming,2024-09-29,2024-11-03,2135,6.5,Algorithmic Solutions,15,5,7,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
AI12399,Computer Vision Engineer,88279,USD,Norway,Finland,0,"Kubernetes, Mathematics, Scala",0,Transportation,2025-04-09,2025-06-04,563,7.4,DeepTech Ventures,7,14,13,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
AI12400,Head of AI,106204,USD,China,China,100,"SQL, R, GCP, Data Visualization, Tableau",5,Healthcare,2025-02-27,2025-05-07,2038,7.5,Quantum Computing Inc,12,7,3,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
AI12401,AI Software Engineer,181109,USD,Australia,Australia,50,"Kubernetes, Java, Git, NLP, Data Visualization",14,Automotive,2025-04-22,2025-05-17,2085,9.8,Advanced Robotics,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
AI12402,Machine Learning Engineer,81208,USD,South Korea,South Korea,0,"Tableau, Kubernetes, Linux",8,Healthcare,2024-08-02,2024-08-16,1639,9.4,DeepTech Ventures,14,7,15,15,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
AI12403,Data Scientist,348407,USD,Denmark,South Korea,50,"Python, R, Spark, SQL",11,Healthcare,2025-04-20,2025-07-01,950,5.4,DeepTech Ventures,10,7,4,15,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
AI12404,Data Engineer,67069,USD,South Korea,South Korea,50,"Hadoop, Deep Learning, Computer Vision, Kubernetes",4,Gaming,2024-09-04,2024-11-13,1429,9.3,Autonomous Tech,9,5,15,15,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AI12405,Robotics Engineer,157520,USD,Israel,Norway,50,"Python, TensorFlow, Hadoop, Java, PyTorch",11,Transportation,2024-12-13,2025-01-19,2248,9.3,Future Systems,19,14,10,13,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
AI12406,ML Ops Engineer,117641,USD,Japan,France,50,"Computer Vision, Azure, Hadoop, Mathematics, SQL",5,Technology,2024-06-15,2024-07-10,765,6.8,Advanced Robotics,13,12,11,6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
AI12407,Data Engineer,94556,USD,India,India,0,"MLOps, Python, Statistics, PyTorch",5,Real Estate,2025-04-06,2025-05-28,2240,9.5,Predictive Systems,9,10,8,8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
AI12408,AI Software Engineer,59891,USD,Israel,Israel,0,"Computer Vision, SQL, Linux, Deep Learning",4,Automotive,2024-10-02,2024-10-22,1107,5.3,Algorithmic Solutions,4,0,10,10,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
AI12409,AI Research Scientist,89739,USD,India,India,0,"Linux, AWS, Deep Learning, Computer Vision, Kubernetes",12,Gaming,2024-08-27,2024-09-10,1725,9.6,Digital Transformation LLC,3,5,8,8,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
AI12410,AI Research Scientist,114863,EUR,Germany,Ireland,50,"Java, AWS, TensorFlow, Data Visualization, NLP",4,Healthcare,2024-03-06,2024-04-05,1452,8.8,Algorithmic Solutions,3,7,7,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
AI12411,AI Product Manager,77500,EUR,Germany,Israel,50,"Linux, Tableau, Kubernetes, Mathematics",0,Manufacturing,2024-01-27,2024-03-08,1115,6.9,DataVision Ltd,2,8,7,10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
AI12412,AI Product Manager,91575,USD,Japan,Japan,0,"Statistics, Data Visualization, Kubernetes, PyTorch",15,Government,2024-04-16,2024-06-12,1768,6.8,Cloud AI Solutions,2,6,11,11,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
AI12413,AI Architect,188532,USD,Norway,Japan,50,"Statistics, TensorFlow, PyTorch, Linux, Spark",5,Retail,2024-06-26,2024-08-19,2337,6.6,Future Systems,0,11,13,11,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
AI12414,Robotics Engineer,139720,USD,Israel,Israel,100,"Java, R, Python",12,Automotive,2025-03-03,2025-04-12,1111,5.5,Cognitive Computing,19,0,10,10,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
AI12415,Head of AI,119537,EUR,France,Singapore,50,"Kubernetes, R, NLP, GCP, Statistics",3,Consulting,2024-06-23,2024-07-18,696,8.5,Neural Networks Co,12,1,6,14,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
AI12416,Autonomous Systems Engineer,145196,USD,China,China,50,"PyTorch, NLP, Docker, TensorFlow",10,Consulting,2024-03-27,2024-05-01,522,7.4,Smart Analytics,6,1,3,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
AI12417,AI Software Engineer,78109,USD,Singapore,Singapore,50,"Tableau, Hadoop, Git",0,Telecommunications,2024-02-28,2024-04-16,1411,6.0,DeepTech Ventures,4,13,14,14,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
AI12418,AI Research Scientist,235728,USD,Denmark,Denmark,100,"Data Visualization, Computer Vision, Mathematics",16,Retail,2024-09-22,2024-11-24,1717,5.7,TechCorp Inc,3,11,4,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI12419,AI Product Manager,165352,USD,Canada,Canada,50,"Hadoop, Linux, R",9,Real Estate,2025-03-06,2025-03-26,561,8.1,DataVision Ltd,2,10,2,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AI12420,Computer Vision Engineer,128647,USD,Switzerland,Switzerland,100,"Data Visualization, GCP, Tableau, Git, Computer Vision",4,Transportation,2024-03-26,2024-04-16,2312,6.5,Future Systems,7,14,17,17,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
AI12421,Data Scientist,73867,EUR,France,France,100,"Spark, Python, Kubernetes, GCP, Azure",1,Retail,2025-02-15,2025-04-22,758,5.1,Neural Networks Co,10,11,6,6,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
AI12422,AI Architect,80806,GBP,United Kingdom,United Kingdom,50,"SQL, Scala, Data Visualization, Deep Learning",3,Healthcare,2025-01-02,2025-02-06,1314,7.1,Quantum Computing Inc,0,7,18,18,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
AI12423,AI Architect,69893,EUR,Netherlands,India,0,"Python, SQL, Statistics",0,Healthcare,2024-07-28,2024-09-10,1072,9.2,DataVision Ltd,0,7,12,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
AI12424,Autonomous Systems Engineer,147120,GBP,United Kingdom,United Kingdom,100,"PyTorch, AWS, Statistics, Mathematics, Docker",7,Education,2024-09-11,2024-10-07,2203,6.4,Predictive Systems,6,2,18,18,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
AI12425,AI Product Manager,131279,USD,Denmark,Israel,100,"Python, AWS, TensorFlow",2,Telecommunications,2024-05-10,2024-06-19,952,9.9,DataVision Ltd,2,13,4,10,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
AI12426,Machine Learning Engineer,45932,USD,Finland,Finland,100,"Azure, Python, NLP, Mathematics",1,Media,2024-02-16,2024-04-06,957,5.0,Machine Intelligence Group,14,9,5,5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
AI12427,Autonomous Systems Engineer,96976,USD,Ireland,Ireland,100,"Kubernetes, SQL, Linux, Computer Vision",7,Gaming,2024-12-24,2025-01-30,1607,7.9,Advanced Robotics,6,5,9,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
AI12428,AI Specialist,103396,USD,Israel,Israel,100,"Spark, Kubernetes, SQL",7,Government,2024-06-03,2024-07-01,2372,9.0,Quantum Computing Inc,5,6,10,10,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
AI12429,Computer Vision Engineer,116854,USD,Austria,Austria,50,"Linux, Python, Data Visualization, GCP",7,Gaming,2025-01-10,2025-01-25,1235,8.6,Neural Networks Co,7,5,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
AI12430,Data Engineer,57502,USD,Japan,Japan,50,"Linux, Python, Computer Vision",1,Transportation,2024-08-21,2024-09-17,1387,5.1,AI Innovations,9,14,11,11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
AI12431,Robotics Engineer,56007,USD,China,China,100,"NLP, Spark, Tableau, Data Visualization",2,Education,2024-05-21,2024-07-05,1800,9.3,Future Systems,19,2,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI12432,Data Scientist,103804,USD,Austria,Austria,0,"Python, TensorFlow, Statistics, Mathematics, PyTorch",5,Real Estate,2024-07-02,2024-09-07,2310,9.9,AI Innovations,10,10,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
AI12433,AI Specialist,45107,USD,Austria,Australia,50,"NLP, Spark, Computer Vision, SQL, Statistics",1,Gaming,2024-06-09,2024-06-28,1044,6.8,DeepTech Ventures,5,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
AI12434,AI Research Scientist,191959,USD,Australia,Australia,100,"Java, Hadoop, Python",13,Education,2024-06-29,2024-09-04,765,5.2,Quantum Computing Inc,3,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
AI12435,Autonomous Systems Engineer,110814,EUR,Germany,Germany,100,"Spark, Azure, Computer Vision, Python",8,Government,2024-11-13,2024-11-27,664,7.1,Autonomous Tech,6,6,7,7,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AI12436,AI Architect,137057,USD,Austria,Canada,100,"Linux, Mathematics, Git",12,Media,2024-01-29,2024-03-23,2425,5.8,Smart Analytics,0,9,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
AI12437,Autonomous Systems Engineer,101218,USD,United States,United States,100,"Computer Vision, Python, Linux, TensorFlow, Spark",2,Retail,2024-02-03,2024-03-25,2086,9.5,Cognitive Computing,6,11,19,19,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
AI12438,AI Product Manager,53687,USD,China,China,100,"Python, GCP, Statistics, TensorFlow, Git",2,Real Estate,2024-12-12,2025-02-20,1335,8.4,AI Innovations,2,10,3,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
AI12439,AI Architect,147403,EUR,France,France,50,"Deep Learning, Data Visualization, Spark, PyTorch, Java",7,Gaming,2024-07-09,2024-08-22,2118,9.4,Future Systems,0,5,6,6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
AI12440,Principal Data Scientist,124943,USD,Sweden,Sweden,0,"Git, GCP, NLP",8,Consulting,2024-02-01,2024-02-29,1729,8.4,Predictive Systems,17,1,16,16,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AI12441,Data Analyst,55507,EUR,France,France,0,"Python, Docker, TensorFlow",0,Manufacturing,2024-04-22,2024-05-12,630,7.3,AI Innovations,8,8,6,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
AI12442,Data Scientist,33330,USD,South Korea,China,0,"GCP, Linux, Scala, AWS, Kubernetes",1,Finance,2024-01-11,2024-03-15,1522,6.2,DeepTech Ventures,10,4,15,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1
AI12443,AI Software Engineer,75344,USD,United States,United States,100,"Scala, SQL, Mathematics, PyTorch",0,Real Estate,2024-02-03,2024-02-29,836,7.2,Quantum Computing Inc,4,10,19,19,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
AI12444,Data Engineer,49631,USD,South Korea,South Korea,0,"Spark, Java, TensorFlow, GCP, R",0,Automotive,2025-01-27,2025-04-01,828,7.4,Cloud AI Solutions,9,0,15,15,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
AI12445,Data Scientist,130017,USD,Austria,Austria,0,"R, MLOps, Hadoop, Java, Deep Learning",19,Gaming,2024-05-16,2024-06-08,1349,6.1,Quantum Computing Inc,10,5,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
AI12446,Data Scientist,107009,USD,Australia,Australia,100,"Git, Azure, PyTorch",2,Real Estate,2024-02-15,2024-04-14,2083,6.5,Smart Analytics,10,10,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
AI12447,Research Scientist,213995,USD,Australia,South Korea,50,"Deep Learning, Azure, GCP, Data Visualization, Docker",11,Transportation,2024-04-21,2024-05-29,809,7.7,DataVision Ltd,18,14,0,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AI12448,Head of AI,49710,USD,Austria,United States,0,"GCP, R, Mathematics",0,Media,2024-06-09,2024-07-06,1368,8.3,Cloud AI Solutions,12,9,1,19,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AI12449,Research Scientist,44728,USD,Finland,Denmark,100,"NLP, Scala, Linux, Statistics",1,Automotive,2024-05-12,2024-07-01,2022,8.0,Future Systems,18,0,5,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AI12450,AI Consultant,177907,USD,Denmark,Denmark,100,"AWS, R, Statistics, Scala, Deep Learning",5,Technology,2024-02-06,2024-04-08,1322,5.2,Digital Transformation LLC,1,12,4,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AI12451,AI Research Scientist,137971,USD,Australia,Australia,100,"Python, Mathematics, Linux, Deep Learning, TensorFlow",6,Finance,2024-06-03,2024-07-07,2249,8.6,Autonomous Tech,3,4,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
AI12452,AI Research Scientist,75564,USD,Australia,Australia,50,"Git, Computer Vision, AWS, Docker, Kubernetes",1,Media,2025-03-01,2025-05-04,1532,8.4,Neural Networks Co,3,9,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
AI12453,NLP Engineer,238237,USD,Canada,Canada,0,"R, PyTorch, SQL, Kubernetes, TensorFlow",15,Technology,2024-02-02,2024-03-21,983,8.9,Advanced Robotics,16,12,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
AI12454,Computer Vision Engineer,157358,EUR,Netherlands,Netherlands,0,"GCP, R, MLOps, Deep Learning",9,Real Estate,2024-11-03,2024-12-26,2298,6.9,Future Systems,7,10,12,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AI12455,Head of AI,86807,USD,Canada,Canada,0,"SQL, Azure, Spark",5,Government,2025-04-26,2025-05-24,2332,9.8,AI Innovations,12,6,2,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
AI12456,AI Research Scientist,128152,USD,Denmark,Netherlands,100,"NLP, Git, AWS, Hadoop",2,Healthcare,2024-05-17,2024-07-21,1100,5.3,Digital Transformation LLC,3,7,4,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AI12457,AI Consultant,113050,EUR,Germany,Germany,0,"Deep Learning, Computer Vision, MLOps",8,Manufacturing,2024-06-30,2024-07-16,1559,8.0,TechCorp Inc,1,8,7,7,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AI12458,AI Research Scientist,50356,USD,China,China,50,"Java, Computer Vision, PyTorch",0,Transportation,2024-04-02,2024-04-21,2418,5.6,Cognitive Computing,3,14,3,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
AI12459,Robotics Engineer,116106,USD,Canada,Canada,100,"Computer Vision, PyTorch, TensorFlow",8,Healthcare,2024-10-28,2024-12-25,1934,9.4,Advanced Robotics,19,7,2,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
AI12460,AI Software Engineer,123138,GBP,United Kingdom,Netherlands,50,"MLOps, PyTorch, Computer Vision, Tableau",2,Education,2024-08-27,2024-09-19,628,7.0,DeepTech Ventures,4,2,18,12,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AI12461,ML Ops Engineer,223406,USD,Singapore,Singapore,0,"Tableau, Azure, Git",13,Government,2025-02-22,2025-03-13,870,9.8,Smart Analytics,13,6,14,14,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AI12462,Data Engineer,275694,EUR,France,France,0,"PyTorch, R, Python, Scala",13,Education,2024-05-22,2024-06-16,1648,9.4,Algorithmic Solutions,9,2,6,6,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
AI12463,Machine Learning Engineer,67054,USD,Canada,Canada,50,"Spark, Data Visualization, Git",2,Healthcare,2024-05-03,2024-06-23,2489,6.0,Future Systems,14,7,2,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AI12464,AI Research Scientist,207587,GBP,United Kingdom,United Kingdom,50,"Java, Git, SQL, Data Visualization, Computer Vision",14,Government,2025-01-16,2025-03-03,875,5.2,Future Systems,3,6,18,18,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
AI12465,Computer Vision Engineer,78359,EUR,Netherlands,Netherlands,50,"Data Visualization, Docker, Linux",1,Technology,2024-03-23,2024-04-19,1327,7.3,Machine Intelligence Group,7,12,12,12,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AI12466,Robotics Engineer,203206,USD,Denmark,Denmark,0,"Scala, Linux, MLOps, NLP, Statistics",9,Media,2025-04-30,2025-06-01,550,7.7,Cognitive Computing,19,9,4,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AI12467,Research Scientist,46041,USD,Austria,Austria,0,"SQL, Python, Hadoop",1,Retail,2024-07-27,2024-09-25,1893,9.7,Machine Intelligence Group,18,11,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
AI12468,AI Specialist,173786,USD,Australia,Australia,50,"Hadoop, R, AWS, Mathematics, GCP",9,Technology,2024-02-27,2024-03-30,1370,7.4,Autonomous Tech,5,12,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AI12469,AI Specialist,163318,USD,United States,United States,50,"Python, TensorFlow, R, Statistics",9,Technology,2024-08-05,2024-09-01,1759,7.7,Smart Analytics,5,12,19,19,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
AI12470,AI Software Engineer,51367,USD,Ireland,Ireland,100,"Computer Vision, Scala, Docker",4,Government,2025-02-02,2025-02-24,1264,7.5,Machine Intelligence Group,4,6,9,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
AI12471,Machine Learning Researcher,108279,USD,Norway,Norway,0,"Data Visualization, PyTorch, R",3,Energy,2025-04-08,2025-06-02,853,5.8,Future Systems,15,3,13,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
AI12472,Research Scientist,50373,USD,Finland,Finland,0,"Linux, Kubernetes, Deep Learning, Java, MLOps",0,Technology,2024-07-05,2024-08-17,1490,5.1,Smart Analytics,18,12,5,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
